id,post,office_name,country,state,city,address,email,fax,mail_instructions,phone,post_type
d1f26ee57885cb0e58c0e9f982c31bd90586e8bd,Chicago,Chicago U.S. Export Assistance Center,US,IL,Chicago,"233 North Michigan Avenue,Suite 260,Chicago, IL 60601,http://export.gov/illinois",Office.Chicago@trade.gov,312-353-8120,,312-353-8040,D
1a8c47b66548c1f8dd28122c7c83acafc1cb766c,Cincinnati,Cincinnati U.S. Export Assistance Center,US,OH,Cincinnati,"Cincinnati U.S. Export Assistance Center,36 E. 7th St., Suite 2025,Cincinnati, OH 45202,http://www.export.gov/ohio/southernohio/",Marcia.Brandstadt@trade.gov,513-684-3200,,513-684-2947,D
0f7249f00cd82dc6529b819f8f45a733435f809c,Clearwater,Tampa Bay U.S. Export Assistance Center,US,FL,Clearwater,"Tampa Bay U.S. Export Assistance Center,13805 58th Street North, Suite 1-200,Clearwater, FL 33760,http://export.gov/florida/",Sandra.Campbell@trade.gov,,,727-893-3738,D
104d78ba685703022bad32e0a5d740e8663a3d75,Cleveland,Cleveland U.S. Export Assistance Center,US,OH,Cleveland,"U.S. Department of Commerce, U.S. Commercial Service,Howard M. Metzenbaum U.S. Courthouse,201 Superior Avenue East,Suite 424,Cleveland, OH 44114,http://export.gov/ohio/northernohio/index.asp",Office.Cleveland@trade.gov,216-522-2235,,216-522-4750,D
4d7f98c3fa03e39eb64bfa8f72666b7363b16e34,Columbia,Columbia U.S. Export Assistance Center,US,SC,Columbia,"U.S. Commercial Service,1301 Gervais Str., Suite 1100,Columbia, SC  29208,http://www.export.gov/southcarolina/",Dorette.Coetsee@trade.gov,,,803-255-2626,D
e66de056e3e21100b14ca39bc3155b9cca8d638b,Columbus,Columbus U.S. Export Assistance Center,US,OH,Columbus,"Columbus U.S. Export Assistance Center,401 N. Front St., #200,Columbus, OH 43215,http://export.gov/ohio/centralohio/index.asp",roberta.ford@trade.gov,614-365-9598,,614-365-9510,D
91f268b76f5d47a31293fa7c76a416a2e7fd742c,Denver,Denver U.S. Export Assistance Center_CO & WY,US,CO,Denver,"U.S. Commercial Service Denver,999 18th Street, Suite 725 North Tower,Denver, CO 80202,http://www.export.gov/colorado/",Paul.Bergman@trade.gov,303-844-5651,,303-844-6623,D
3762fab0d0140740bb5b4df773401521ae175532,Des Moines,US Commercial Service Iowa,US,IA, Des Moines,"US Commercial Service Iowa,Federal Building, Room 749,210 Walnut Street, Des Moines, IA 50309,http://export.gov/iowa",Patricia.Cook@trade.gov,515-284-4232,,515-284-4590,D
9f68f933e6e2a22eb83b1af58e4ddc8426ca156c,Detroit,Detroit U.S. Export Assistance Center,US,MI, Detroit,"Detroit U.S. Export Assistance Center,211 W. Fort Street, Suite 1310, Detroit,MI 48226,http://www.export.gov/michigan",Sara.Coulter@trade.gov,313-226-3073,,313-226-3006,D
73ee9452ed281b75edcf3165e02f41b1bded0e2d,El Paso,El Paso U.S. Export Assistance Center,US,TX,El Paso,"El Paso World Trade Center,9570 Pan American Drive,El Paso, TX 79927,https://export.gov/texas/elpaso",Robert.Queen@trade.gov,915-858-8827,,915-929-6971,D
3f2fb989e0a716043b7dc97069fc877f1a28f5b7,Fargo,Fargo U.S. Export Assistance Center,US,ND,Fargo,"NDSU Agribusiness and Applied Economics Department at Barry Hall,811 Second Avenue North,Suite 436,Fargo, ND 58102,http://www.export.gov/northdakota",heather.ranck@trade.gov,701-540-0262,,701-239-5080,D
6b1d4c75e35341042a393e98f88402370ca899ca,Fort Lauderdale,Fort Lauderdale U.S. Export Assistance Center,US,FL,Fort Lauderdale,"Fort Lauderdale U.S. Export Assistance Center,1850 Eller Drive, Suite 401,Fort Lauderdale, FL 33316,http://www.export.gov/florida/",Office.Miami@trade.gov,954-356-6644,,954-356-6640,D
91d6d7bd703c63b17f0bb67bb4eef3a49181fde5,Fresno,Fresno U.S. Export Assistance Center,US,CA,Fresno,"U.S. Commercial Service, Fresno,801 R. Street, Suite 201,Fresno, CA 93721,http://export.gov/california/fresno",glen.roberts@trade.gov,,,559 348-9859,D
63dffdf3a5f918aa543a9c36cf02ac96d1b9d783,Grand Rapids,Grand Rapids U.S. Export Assistance Center,US,MI,Grand Rapids,"U.S. Commercial Service, U.S. Department of Commerce,50 Front Ave. SW, Suite 1119,Grand Rapids, MI 49504,http://www.export.gov/michigan",Kendra.Kuo@trade.gov,616-458-3872,,616-458-3564,D
445ee4e0573a7f4ea1a5299d71b9a575526561eb,Great Lakes Network Dir,Great Lakes Network Director,US,OH,Cleveland,"U.S. Department of Commerce, U.S. Commercial Service,Howard M Metzenbaum U.S. Courthouse,201 Superior Avenue East,Suite 424,Cleveland, OH  44114",mike.miller@trade.gov,216-522-2235,,216-522-4750,D
1133c60276df32d4ec9ca7983d0b18be9427da0e,Greensboro,Greensboro U.S. Export Assistance Center,US,NC,Greensboro,"Greensboro U.S. Export Assistance Center,330 S. Greene Street, Suite 303,Greensboro, NC 27401,http://www.export.gov/northcarolina",Stephanie.Heckel@trade.gov,336-333-5158,,336-333-5345,D
ba569c7dda32e57b0042b82207945d9764586ca9,Greenville,Greenville U.S. Export Assistance Center,US,SC,Greenville,"Greenville U.S. Export Assistance Center,Buck Mickel Center at Greenville Technical College,216 S. Pleasantburg Dr., Suite 243,Greenville, SC 29607,http://www.export.gov/southcarolina/",Shannon.Christenbury@trade.gov,864-250-6729,,864-250-8429,D
f907f8d0fb1cbfb7e54e9d8071ca0367ca3ba050,Harlem,U.S. Commercial Service - Harlem,US,NY,New York,"163 W. 125th St., Suite 901,New York, NY 10027,http://www.export.gov/newyork/harlem/",Office.Harlem@trade.gov,212-860-6203,,212-860-6200,D
35bfa94eeb62615456b82b11886ff11e75092580,Harrisburg,VACANT Please Contact CS Pittsburgh or CS Philadelphia,US,PA,null,VACANT,Joseph.Hanley@trade.gov,VACANT,,VACANT,D
5bcfb9b3f96a783d1ed0242445f37b7adc02066a,Honolulu,Hawaii U.S. Export Assistance Center,US,HI,Honolulu,"Hawaii U.S. Export Assistance Center,Foreign Trade Zone #9,521 Ala Moana Blvd., Rm. 214,Honolulu, HI 96813,http://www.export.gov/hawaii/",John.Holman@trade.gov,808-522-8045,,808-522-8040,D
95bab3f167f70d4366b00f160af161e0b61eb6ee,Houston,Houston U.S. Export Assistance Center,US,TX,Houston,"Houston U.S. Export Assistance Center,1919 Smith St., Suite 1026,Houston, TX  77002,http://www.export.gov/texas/houston/",Office.Houston@trade.gov,281-228-5663,,281-228-5650,D
7bd5541e3bb5b84eb9df6cb49fe01a653d5ebeb8,Indianapolis,Indianapolis U.S. Export Assistance Center,US,IN,Indianapolis,"Indianapolis U.S. Export Assistance Center,46 E. Ohio Street,Suite 508,Indianapolis, IN 46204,http://www.export.gov/indiana",Mark.Cooper@trade.gov,317-221-0120,,317-226-6153,D
3c788cc914fcb84d1f1ddae4edbb3da90e29ca92,Inland Empire,"Inland Empire U.S. Export Assistance Center (Ontario, California)",US,CA,null,"3110 East Guasti Rd, Suite 465,Ontario, California  91761 http://export.gov/california/ie",office.inlandempire@trade.gov,909-390-5315,,909-390-8283,D
d15f7ac9d58c501f99d51c45645e9e0a9912b1b0,Irvine,Irvine (Newport Beach) U.S. Export Assistance Center,US,CA,Irvine,"2302 Martin Court, Suite 315,Irvine, CA 92612,http://export.gov/california/irvine",OfficeIrvine@trade.gov,949-660-1338,,949-660-1688,D
805612dfdc3300b9e20819bb7bbcdea791032b69,Jackson,Mississippi U.S. Export Assistance Center,US,MS,Jackson,"Mississippi U.S. Export Assistance Center,1230 Raymond Road, Box 600,Jackson, MS  39204,http://export.gov/mississippi/",Carol.Moore@trade.gov,601-373-0959,,601-373-0773,D
3adca64ede3046b326ffa68e7602031147d3b62c,Jacksonville,Jacksonville U.S. Export Assistance Center,US,FL,Jacksonville,"Jacksonville U.S. Export Assistance Center,3 Independent Drive,Jacksonville, FL 32202,http://www.export.gov/florida",Jorge.Arce@trade.gov,904-232-1271,,904-232-1270,D
4861656d65834abca6d37ed5f671c427b0f55ac9,Kansas City,Kansas City U.S. Export Assistance Center,US,MO,null,"U.S. Commercial Service- Kansas City,1000 Walnut St., Suite 500,Kansas City, Missouri 64106 USA,http://export.gov/missouri/kansascity/",Office.KansasCity@trade.gov,816-471-7839,,816-421-1876,D
758935bb2b0307d6dd8635896e4da38a527c1970,Knoxville,Knoxville U.S. Export Assistance Center,US,TN,Knoxville,"Knoxville U.S. Export Assistance Center,17 Market Square, #201,Knoxville, TN  37902-1405,http://www.export.gov/tennessee/knoxville",Robert.Leach@trade.gov,865-545-4435,,865-545-4637,D
e6d760419b10bfca2b6ab50d266a16117988cb8a,Las Vegas,Las Vegas U.S. Export Assistance Center,US,NV,null,"Las Vegas U.S. Export Assistance Center,300 S. Fourth St., Suite 400,Las Vegas, Nevada 89101,http://www.export.gov/nevada/lasvegas/",Andrew.Edlefsen@trade.gov,702-388-6469,,702-388-6694,D
2d0a922dfb43b944558073ecc631286b04ef8a31,Lexington,Lexington  U.S. Export Assistance Center,US,KY,null,"301 E. Main St., Suite 110,Lexington KY  40507-1553,http://www.export.gov/kentucky/",Sara.Moreno@trade.gov,859-201-1139,,859-225-7001,D
02878fa8fe46e104e26147357b27b3addad52d7b,Little Rock,Little Rock U.S. Export Assistance Center,US,AR,Little Rock,"Little Rock U.S. Export Assistance Center,425 West Capitol Ave., Suite 425,Little Rock, AR 72201,http://www.export.gov/arkansas/",Office.LittleRock@trade.gov,501-324-7380,,501-324-5794,D
1719ee3403a93fc6453a8d13bffdec528a2012d1,Long Island,U.S. Commercial Service - Long Island,US,NY,null,"Entrepreneurship & Technology Innovation Center,New York Institute of Technology,Northern Blvd.,Room 104 Harry J. Schure Hall,Old Westbury, New York 11568,http://www.export.gov/newyork/longisland",Susan.Sadocha@trade.gov,,,516-427-9117,D
dd13abb50ce6a38a1170fa5f5db068d21b7ef2af,Los Angeles (Downtown),Los Angeles (Downtown) U.S. Export Assistance Center,US,CA,Los Angeles,"Los Angeles (Downtown) U.S. Export Assistance Center,444 South Flower street, 37th Floor,Los Angeles, CA 90071,http://export.gov/california/losangelesdowntown/index.asp",rachid.sayouty@trade.gov,213-894-8789,,213-894-8784,D
42f1f96eabb14bb8c46a21cfd30b85b69be55790,Los Angeles (West),Los Angeles (West) U.S. Export Assistance Center,US,CA,Los Angeles,"Los Angeles (West) U.S. Export Assistance Center,11500 Olympic Blvd., Suite 601,Los Angeles, CA 90064,http://www.export.gov/california/losangeleswest/index.asp",Julieanne.Hennessy@trade.gov,310-235-7220,,310-235-7104,D
c98a282b68ccf53a977d8d9c7ab19839f57cf366,Louisville,Louisville U.S. Export Assistance Center,US,KY,Louisville,"CS Louisville,601 W. Broadway, Room 634B,Louisville, KY 40202,http://www.export.gov/kentucky/",Peggy.Pauley@trade.gov,502-582-6573,,502-582-5066,D
77871f26ffe2a565953984f989edd853d0ef1add,Memphis,Memphis U.S. Export Assistance Center,US,TN,Memphis,"Memphis U.S. Export Assistance Center,22 North Front Street, Suite 200,Memphis, TN  38103,http://export.gov/tennessee/memphis",Office.Memphis@trade.gov,901-543-3510,,901-544-0930,D
f6a3cde6895024d0248b96d3fc92532aa206fa91,Miami,Miami U.S. Export Assistance Center,US,FL,null,"Miami U.S. Export Assistance Center,5835 Blue Lagoon Dr., Suite 203,Miami FL 33126,http://www.export.gov/florida",Office.Miami@trade.gov,305-526-7434,,305-526-7425,D
ebd3e3a5f3e06e223017d6b7689a904f7791914e,Mid-Atlantic Network Dir,Mid-Atlantic Network Director,US,PA,Philadelphia,"U.S. Commercial Service,One Penn Center, 1617 John F. Kennedy Blvd.,Suite 1580,Philadelphia, PA 19103",Joseph.Hanley@trade.gov,215-597-6123,,215-597-6108,D
c9f75d80838d692371d3f3c507a9d12f03d3f6b2,Middletown,Middletown U.S. Export Assistance Center,US,CT,Middletown,"Middletown U.S. Export Assistance Center,213 Court St., Suite 903,Middletown, CT  06457-3382,http://www.export.gov/connecticut/",Anne.Evans@trade.gov,860-638-6970,,860-638-6950,D
850ff6fb2d691db86da8735936ceb76d0768f2a9,Midwest Network Dir,"Regional Director, Midwest Network",US,IL,Kansas City,"1000 Walnut, Suite 500,Kansas City, MO 64106",regina.heise@trade.gov,816-471-7839,,816-421-1932,D
471eef042b969d90ff0396e2cf8e1b25ceac055b,Milwaukee,Milwaukee U.S. Export Assistance Center,US,WI,Wauwatosa,"10437 Innovation Drive, Suite 305,Wauwatosa, WI 53226-4815",Office.Milwaukee@trade.gov,,,414-297-3473,D
b9bf2b4fdc34f7a557597408a2601e8b84e72c59,Minneapolis,Minneapolis U.S. Export Assistance Center,US,MN,Minneapolis,"Minneapolis U.S. Export Assistance Center,330 2nd Avenue South, Suite 410,Minneapolis, MN 55401,http://www.export.gov/minnesota/",Ryan.Kanne@trade.gov,612-348-1650,,612-348-1638,D
2b09e1adec890386dd6daefd89bd315f9f10e0e7,Montana,Montana U.S. Export Assistance Center,US,MT,Helena,"Montana U.S. Export Assistance Center,10 West 15th Street, Suite 1100,Helena, MT 59626,http://www.export.gov/montana/",Carey.Hester@trade.gov,503-326-6351,,406-370-0097,D
4cd3ffdf9856867f59470fa5af46b144780cf357,Monterey Bay,Monterey Bay U.S. Export Assistance Center,US,CA,Monterey,"Monterey U.S. Export Assistance Center,411 Pacific St., Suite 316A,Monterey, CA 93940,http://export.gov/california/monterey",Chris.Damm@trade.gov,408-535-2758,,408-535-2757 x 108,D
421a35725eb4bb26a99224f08fe602c12a811a27,Montpelier,Montpelier U.S. Export Assistance Center,US,VT,Montpelier,"Montpelier U.S. Export Assistance Center,PO Box 605,87 State Street, Room 205,Montpelier, VT  05601,http://www.export.gov/vermont",Susan.Murray@trade.gov,802-828-3258,,802-828-4508,D
151cb316b9946eab6693a02e4d0a7905be714813,Nashville,Nashville U.S. Export Assistance Center,US,TN,null,"Nashville U.S. Export Assistance Center,801 Broadway, Suite C372,Nashville, Tennessee 37203,http://export.gov/tennessee/nashville",Office.Nashville@trade.gov,615-736-2226,,615-736-2222,D
53a894a8dc0c625a5a4199be566a0e05ac53a37c,New Hampshire,New Hampshire U.S. Export Assistance Center,US,NH,null,"Two International Drive, Suite 121,Portsmouth, New Hampshire 03801,http://www.export.gov/newhampshire",Office.Portsmouth@trade.gov,603-610-2418,Please indicate ATTN: U.S. Commercial Service on mail.,603-610-2416,D
b06e049d43c50358717411f821641c22d5cb325e,New Orleans,New Orleans U.S. Export Assistance Center,US,LA,New Orleans,"Suite 419, U.S. Custom House,423 Canal Street,New Orleans, LA  70130,http://www.export.gov/louisiana",office.neworleans@trade.gov,504-589-2337,,504-589-6546,D
5914b8d9ed8d1911cdd9cfaece6be527c3f003da,New York,U.S. Commercial Service - New York,US,NY,New York,"290 Broadway, Suite 1312,New York, NY 10007,http://www.export.gov/newyork/",Office.NewYork@trade.gov,212-809-2687,,212-809-2675,D
b57007fadffeded9916edb7ae0c8772d5f803040,North Bay,San Rafael (North Bay) U.S. Export Assistance Center,US,CA,San Rafael,"50 Acacia Avenue,at: Dominican University of California,San Rafael, CA 94901,http://export.gov/california/northbay",Office.NorthBay@trade.gov,415-485-6219,,415-485-6209,D
b6079570255c1e5dd8de793d91f306f46f56e796,North Texas,Dallas-Fort Worth U.S. Export Assistance Center,US,TX,null,"North Texas U.S. Export Assistance Center,4300 Amon Carter Blvd  Suite 114,Fort Worth, Texas  76155,http://www.export.gov/texas/northtexas/",jessica.gordon@trade.gov,817-684-5345,North Texas USEAC covers all of Dallas and Ft Worth,817-684-5347,D
036cc53a19045c315073c8194927af09e12e892c,Northeast Network Dir,Northeast Network Director,US,MA,Boston,"U.S. Commercial Service,JFK Federal Building,55 New Sudbury St, Suite 1826A,Boston, MA 02203-0001",James.Cox@trade.gov,617-565-4313,,617-565-4307,D
9a29d28577fd37ed032dc4265656d486c1a5a698,Northern New Jersey,Northern New Jersey U.S. Export Assistance Center,US,NJ,Newark,"Northern New Jersey U.S. Export Assistance Center,20 Washington Place, Suite 615,Newark, NJ 07102,http://www.export.gov/newjersey",Office.Newark@trade.gov,973-645-4783,,973-645-4682,D
4663ee5a9c792fbfa9a835cf3d41e53c9d05ba6d,Northern VA,Northern Virginia U.S. Export Assistance Center,US,VA,Arlington,"Northern Virginia U.S. Export Assistance Center,1501 Wilson Blvd., Suite 1225,Arlington, VA 22209,http://www.export.gov/virginia",William.Fanjoy@trade.gov,,,703-756-1702,D
8982369f83eb34ea9c955442c2cf126bb2379829,ODO/DAS,Office of the U.S. Field DAS,US,DC,Washington,"DAS - Office of Domestic Operations,U.S. and Foreign Commercial Service,International Trade Administration,U.S. Department of Commerce,REGULAR MAIL:,14th & Constitution Ave., NW, RRB,Washington D.C. 20230,UPS AND FEDEX:,USA Trade Center,1300 Pennsylvania Ave., NW,Suite M800,Washington, DC  20004",NOT AVAILABLE,202-482-0687,,202-482-0143,D
3c4297e1dc1821c27b100d0a8bff32fdcce251f1,ODO/FSS,National Field Support Team,US,DC, Washington,"ODO - National Field Support Team,1300 Pennsylvania Ave NW, Washington, DC 20004",Carolyn.McNeill@trade.gov,202-482-6902,,202-482-3432,D
98dd7217c03e4be70bd502b2336fe6516bc7ef00,Oakland,Oakland U.S. Export Assistance Center,US,CA,Oakland,"Oakland U.S. Export Assistance Center,1301 Clay St., Suite 630N,Oakland, CA 94612,http://export.gov/california/oakland",Rod.Hirsch@trade.gov,510-273-7352,,510-273-7350,D
0f519f5193674907e1383ba3db262eef091af0f4,Oklahoma City,Oklahoma City U.S. Export Assistance Center,US,OK,Oklahoma City,"Oklahoma City U.S. Export Assistance Center,301 NW 63rd St., Suite 420,Oklahoma City, OK 73116,http://www.export.gov/oklahoma",office.oklahomacity@trade.gov,405-608-4211,,405-608-5302,D
5f822a5b4eaa2a2e267b335369b0155500960e65,Omaha,U.S. Commercial Service Nebraska,US,NE,null,"111 South 18th Plaza, Room C-52,Omaha Nebraska 68102-1321,http://www.export.gov/nebraska/",Meredith.Bond@trade.gov,402-939-0121,IF UPS - PLEASE EMAIL ME - MAJOR DELIVERY PROBLEMS WITH UPS AT MY LOCATION,402-346-6947,D
7b797e3df97a4fb8d580c940b6ca54c86560faa1,Orlando,Orlando U.S. Export Assistance Center,US,FL,Orlando,"Orlando U.S. Export Assistance Center,3201 East Colonial Drive, Suite A-20,Orlando, FL 32803,http://www.export.gov/florida",office.orlando@trade.gov,407-420-4425,,"407-420-4848, ext. 260",D
eadd0c9d721c8a818527b3bb8bd3ee9666dac87e,Pacific North Network Dir,Pacific North Network Director,US,CA,Salt Lake City,"U.S. Commercial Service,350 S. Main St.,Suite 462,Salt Lake City, UT 84101",david.fiscus@trade.gov,801-524-3072,,801-524-3092,D
da030b083490dddb1ffa54af2555ef18d0aae154,Pacific South Network Dir,Pacific South Network Director,US,CA,Irvine,"U.S. Commercial Service,2302 Martin, Ste 315,Irvine, CA 92612,http://export.gov/california/irvine",Richard.Swanson@trade.gov,949-660-1338,,949-660-1688 x 153,D
3645fe2388770e9f9e215a62739a9692de27c073,Peoria,Peoria U.S. Export Assistance Center,US,IL,Peoria,"Peoria U.S. Export Assistance Center,922 N. Glenwood Ave., Jobst Hall, Rm. 141,Peoria, IL 61606,http://export.gov/illinois/",Elizabeth.Ahern@trade.gov,309-671-7818,,309-671-7815,D
1ef812b50b0d718a5498b7fd3bf8bbea7bb47499,Philadelphia,Philadelphia U.S. Export Assistance Center,US,PA,Philadelphia,"Philadelphia U.S. Export Assistance Center,One Penn Center,1617 John F. Kennedy Blvd., Suite 1580,Philadelphia, PA 19103,http://www.export.gov/pennsylvania/philadelphia/",Office.Philadelphia@trade.gov,215-597-6123,,215-597-6101,D
937909227ec6fad872490dc5830f523bd5fde2a5,Phoenix,Phoenix U.S. Export Assistance Center,US,AZ,Phoenix,"Phoenix U.S. Export Assistance Center,2828 N Central Ave, Suite 800,Phoenix, AZ 85004,http://www.export.gov/arizona",Office.Phoenix@trade.gov,602-745-7210,,602-640-2513,D
6794e34a7a1259ca52b6b475c1cbc763e51ab92f,Pittsburgh,Pittsburgh U.S Commerical Service,US,PA,Pittsburgh,"U.S. Commercial Service,William S. Moorhead Federal Building,1000 Liberty Avenue, Suite 807,Pittsburgh, PA 15222",Lyn.Doverspike@trade.gov,412-644-2803,www.export.gov/pennsylvania/pittsburgh,412-644-2800,D
99ee7501114b1cbf5d9dbb873a9aa956a2dbc782,Pontiac,East Michigan U.S. Export Assistance Center,US,MI,Pontiac,"East Michigan U.S. Export Assistance Center,1200 N Telegraph Rd,Administrative Annex 1, Building 47 West,Pontiac, MI 48341,http://www.export.gov/michigan/",Richard.Corson@Trade.gov,248-975-9606,,248-975-9600,D
41ddd7186df80302eb933a416034690f1d901b91,Portland ME,"Portland, ME U.S. Export Assistance Center",US,ME,null,"Portland, ME U.S. Export Assistance Center,312 Fore Street,Portland, Maine 04101,http://www.export.gov/maine",Jeffrey.Porter@trade.gov,207-780-3761,,207-780-3756,D
fe476f94444e3f175e658b2ca2f9a245c591f008,Portland OR,"Portland, OR U.S. Export Assistance Center",US,OR,Portland,"Portland, OR U.S. Export Assistance Center,One World Trade Center,121 SW Salmon St., Suite 242,Portland, OR 97204,http://export.gov/oregon/",Scott.Goddin@trade.gov,503-326-6351,,503-326-3001,D
a9481c78c84f52b4db4f1c2a0ba9d27cbfcff166,Providence,Providence U.S. Export Assistance Center,US,RI,Providence,"Providence U.S. Export Assistance Center,315 Iron Horse Way, Suite 101,Providence, RI  02908,http://www.export.gov/rhodeisland/",keith.yatsuhashi@trade.gov,401-528-5067,,401-528-5104,D
1e663fb0b785381e6a860d01d7c7628eebc88b7a,Raleigh,Raleigh US Export Assistance Center,US,NC,Raleigh,"Raleigh US Export Assistance Center,10900 World Trade Blvd., Suite 110,Raleigh, NC 27617,http://www.export.gov/northcarolina/",greg.sizemore@trade.gov,919-281-2754,,919-281-2750,D
f420088ed12b3ceabac3b67d2fa4b3c71b841500,Richmond,Richmond U.S. Export Assistance Center,US,VA,Richmond,"400 N. 8th St., Suite 1028,Richmond, VA  23219,http://www.export.gov/virginia",joshua.kaplan@trade.gov,,,804-461-9324,D
d7b378dda3b52517d4f0a8ada573ffbbc98ae989,Rochester,U.S. Commercial Service - Rochester,US,NY,Rochester,"400 Andrews St., Suite 300,Rochester, NY  14604,http://www.export.gov/newyork/bflorochsyr",Timothy.McCall@trade.gov,585-423-7570,,585-399-7065,D
2e5fc09b21aca251109b0a06a324490cd165bd47,Rockford,Rockford Illinois U.S. Export Assistance Center,US,IL,Rockford,"Rockford Illinois U.S. Export Assistance Center,327 South Church Street, Suite 1600,Rockford, IL  61101,http://export.gov/illinois/",Office.Chicago@trade.gov,312-353-8120,Rockford is vacant. Please contact CS Chicago,312-353-8040,D
1cadf1aa70961280611ba3223d8983d7b4a3d2d3,Sacramento,Sacramento U.S. Export Assistance Center,US,CA,Sacramento,"Sacramento U.S. Export Assistance Center,1410 Ethan Way, Ste. 131 N,Sacramento, CA 95825,http://www.export.gov/california/sacramento/",George.Tastard@trade.gov,916-566-7123,N/A,916-566-7170,D
